"";"Sexo";"Comunidades.y.Ciudades.Autónomas";"Edad";"Periodo";"Total"
"44651";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2009T3";"120"
"44652";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2009T2";"120,6"
"44653";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2009T1";"121,1"
"44654";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2008T4";"121,4"
"44655";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2008T3";"121,5"
"44656";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2008T2";"121,6"
"44657";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2008T1";"121,6"
"44658";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2007T4";"121,5"
"44659";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2007T3";"121,1"
"44660";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2007T2";"120,6"
"44661";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2007T1";"119,9"
"44662";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2006T4";"118,9"
"44663";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2006T3";"118,1"
"44664";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2006T2";"117,4"
"44665";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2006T1";"116,7"
"44666";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2005T4";"116,2"
"44667";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2005T3";"115,6"
"44668";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2005T2";"115"
"44669";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2005T1";"114,1"
"44670";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2004T4";"113,2"
"44671";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2004T3";"112,3"
"44672";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2004T2";"111,7"
"44673";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2004T1";"111"
"44674";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2003T4";"110,3"
"44675";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2003T3";"109,5"
"44676";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2003T2";"108,7"
"44677";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2003T1";"107,8"
"44678";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2002T4";"106,9"
"44679";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2002T3";"106,1"
"44680";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2002T2";"105,3"
"44681";"Mujeres";"14 Murcia, Región de";"De 25 a 34 años";"2002T1";"104,4"
"44682";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2024T3";"108,8"
"44683";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2024T2";"109,3"
"44684";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2024T1";"109,9"
"44685";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2023T4";"110,4"
"44686";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2023T3";"110,9"
"44687";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2023T2";"111,3"
"44688";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2023T1";"111,7"
"44689";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2022T4";"111,9"
"44690";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2022T3";"112,1"
"44691";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2022T2";"112,3"
"44692";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2022T1";"112,5"
"44693";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2021T4";"113"
"44694";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2021T3";"113,6"
"44695";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2021T2";"114,3"
"44696";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2021T1";"115,1"
"44697";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2020T4";"115,5"
"44698";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2020T3";"116,1"
"44699";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2020T2";"116,7"
"44700";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2020T1";"117,1"
"44701";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2019T4";"117,5"
"44702";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2019T3";"117,8"
"44703";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2019T2";"118,1"
"44704";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2019T1";"118,5"
"44705";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2018T4";"118,7"
"44706";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2018T3";"118,7"
"44707";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2018T2";"118,8"
"44708";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2018T1";"119,1"
"44709";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2017T4";"119,2"
"44710";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2017T3";"119,3"
"44711";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2017T2";"119,6"
"44712";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2017T1";"119,8"
"44713";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2016T4";"120"
"44714";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2016T3";"120"
"44715";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2016T2";"120,1"
"44716";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2016T1";"120,2"
"44717";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2015T4";"120,3"
"44718";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2015T3";"120,4"
"44719";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2015T2";"120,3"
"44720";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2015T1";"120,6"
"44721";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2014T4";"120,6"
"44722";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2014T3";"120,8"
"44723";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2014T2";"120,6"
"44724";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2014T1";"120,9"
"44725";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2013T4";"120,8"
"44726";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2013T3";"120,6"
"44727";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2013T2";"120,5"
"44728";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2013T1";"120,3"
"44729";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2012T4";"120,1"
"44730";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2012T3";"120,1"
"44731";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2012T2";"120"
"44732";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2012T1";"119,9"
"44733";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2011T4";"119,8"
"44734";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2011T3";"119,5"
"44735";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2011T2";"119,2"
"44736";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2011T1";"118,9"
"44737";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2010T4";"118,6"
"44738";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2010T3";"118,3"
"44739";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2010T2";"118"
"44740";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2010T1";"117,6"
"44741";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2009T4";"117,2"
"44742";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2009T3";"116,9"
"44743";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2009T2";"116,5"
"44744";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2009T1";"116,1"
"44745";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2008T4";"115,5"
"44746";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2008T3";"114,8"
"44747";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2008T2";"114,1"
"44748";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2008T1";"113,4"
"44749";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2007T4";"112,6"
"44750";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2007T3";"111,6"
"44751";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2007T2";"110,5"
"44752";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2007T1";"109,4"
"44753";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2006T4";"108,3"
"44754";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2006T3";"107,3"
"44755";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2006T2";"106,4"
"44756";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2006T1";"105,6"
"44757";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2005T4";"104,8"
"44758";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2005T3";"104"
"44759";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2005T2";"103,3"
"44760";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2005T1";"102,4"
"44761";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2004T4";"101,5"
"44762";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2004T3";"100,5"
"44763";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2004T2";"99,7"
"44764";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2004T1";"98,9"
"44765";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2003T4";"98,1"
"44766";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2003T3";"97,2"
"44767";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2003T2";"96,4"
"44768";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2003T1";"95,5"
"44769";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2002T4";"94,5"
"44770";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2002T3";"93,5"
"44771";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2002T2";"92,6"
"44772";"Mujeres";"14 Murcia, Región de";"De 35 a 44 años";"2002T1";"91,6"
"44773";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2024T3";"123,8"
"44774";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2024T2";"123,4"
"44775";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2024T1";"123"
"44776";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2023T4";"122,6"
"44777";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2023T3";"122,1"
"44778";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2023T2";"121,5"
"44779";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2023T1";"120,9"
"44780";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2022T4";"120,4"
"44781";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2022T3";"119,8"
"44782";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2022T2";"119,2"
"44783";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2022T1";"118,7"
"44784";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2021T4";"118,2"
"44785";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2021T3";"117,9"
"44786";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2021T2";"117,4"
"44787";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2021T1";"117,1"
"44788";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2020T4";"116,8"
"44789";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2020T3";"116,4"
"44790";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2020T2";"116,1"
"44791";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2020T1";"115,7"
"44792";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2019T4";"115,2"
"44793";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2019T3";"114,8"
"44794";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2019T2";"114,3"
"44795";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2019T1";"113,8"
"44796";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2018T4";"113,3"
"44797";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2018T3";"112,7"
"44798";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2018T2";"112,1"
"44799";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2018T1";"111,7"
"44800";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2017T4";"111,2"
"44801";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2017T3";"110,6"
"44802";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2017T2";"110,1"
"44803";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2017T1";"109,5"
"44804";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2016T4";"109,1"
"44805";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2016T3";"108,6"
"44806";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2016T2";"108,1"
"44807";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2016T1";"107,7"
"44808";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2015T4";"107,3"
"44809";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2015T3";"106,8"
"44810";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2015T2";"106,4"
"44811";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2015T1";"106,1"
"44812";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2014T4";"105,7"
"44813";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2014T3";"105,3"
"44814";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2014T2";"104,7"
"44815";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2014T1";"104,4"
"44816";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2013T4";"103,9"
"44817";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2013T3";"103,4"
"44818";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2013T2";"102,8"
"44819";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2013T1";"102,3"
"44820";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2012T4";"101,7"
"44821";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2012T3";"101,1"
"44822";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2012T2";"100,4"
"44823";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2012T1";"99,8"
"44824";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2011T4";"99,1"
"44825";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2011T3";"98,2"
"44826";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2011T2";"97,3"
"44827";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2011T1";"96,4"
"44828";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2010T4";"95,5"
"44829";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2010T3";"94,7"
"44830";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2010T2";"93,8"
"44831";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2010T1";"93"
"44832";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2009T4";"92,1"
"44833";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2009T3";"91,1"
"44834";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2009T2";"90,1"
"44835";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2009T1";"89,1"
"44836";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2008T4";"88,1"
"44837";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2008T3";"87,3"
"44838";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2008T2";"86,4"
"44839";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2008T1";"85,5"
"44840";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2007T4";"84,6"
"44841";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2007T3";"83,9"
"44842";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2007T2";"83,1"
"44843";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2007T1";"82,2"
"44844";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2006T4";"81,3"
"44845";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2006T3";"80,4"
"44846";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2006T2";"79,6"
"44847";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2006T1";"78,7"
"44848";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2005T4";"77,8"
"44849";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2005T3";"76,8"
"44850";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2005T2";"75,9"
"44851";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2005T1";"74,9"
"44852";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2004T4";"74"
"44853";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2004T3";"73,1"
"44854";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2004T2";"72,2"
"44855";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2004T1";"71,4"
"44856";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2003T4";"70,6"
"44857";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2003T3";"70"
"44858";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2003T2";"69,3"
"44859";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2003T1";"68,6"
"44860";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2002T4";"67,8"
"44861";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2002T3";"67,1"
"44862";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2002T2";"66,3"
"44863";"Mujeres";"14 Murcia, Región de";"De 45 a 54 años";"2002T1";"65,6"
"44864";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2024T3";"105,9"
"44865";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2024T2";"105,2"
"44866";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2024T1";"104,7"
"44867";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2023T4";"104"
"44868";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2023T3";"103,3"
"44869";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2023T2";"102,6"
"44870";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2023T1";"101,9"
"44871";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2022T4";"101,1"
"44872";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2022T3";"100,3"
"44873";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2022T2";"99,4"
"44874";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2022T1";"98,5"
"44875";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2021T4";"97,6"
"44876";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2021T3";"96,7"
"44877";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2021T2";"95,8"
"44878";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2021T1";"94,9"
"44879";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2020T4";"94,3"
"44880";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2020T3";"93,4"
"44881";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2020T2";"92,6"
"44882";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2020T1";"91,7"
"44883";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2019T4";"90,8"
"44884";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2019T3";"89,8"
"44885";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2019T2";"88,7"
"44886";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2019T1";"87,6"
"44887";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2018T4";"86,5"
"44888";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2018T3";"85,6"
"44889";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2018T2";"84,7"
"44890";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2018T1";"83,9"
"44891";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2017T4";"83,3"
"44892";"Mujeres";"14 Murcia, Región de";"De 55 a 64 años";"2017T3";"82,8"
